City,Longitude,latitude,Population,median_age,median_income,median_house_value,total_rooms,Bedrooms,Households,ocean_proximity,max_temp,Humidity,Cloudiness,wind_speed,Description
Beverly Hills,-118.38,34.05,1133,40,3.238,287500,2352,598,563,<1H OCEAN,97.93,65,0,11.5,clear sky
Beverly Hills,-118.38,34.05,1632,35,3.0956,500001,3517,879,784,<1H OCEAN,97.93,65,0,11.5,clear sky
West Hollywood,-118.35,34.05,1533,47,2.5806,234100,2815,679,594,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.35,34.05,1374,44,2.0984,158000,1856,493,469,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.35,34.05,905,46,2.8841,290800,2149,451,443,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.34,34.05,1130,50,3.1944,213500,2009,419,402,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.34,34.05,723,39,2.2725,140600,975,292,285,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.35,34.05,1065,52,3.6435,195800,1971,414,409,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.34,34.05,997,52,2.6654,259400,2194,504,438,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.32,34.04,2638,39,2.532,172700,2965,812,794,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.32,34.04,1140,39,2.2554,165000,1294,330,313,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.32,34.04,953,48,2.3526,156300,1184,328,311,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.33,34.04,955,31,2.913,192500,1090,251,239,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.33,34.05,2300,46,2.0706,268500,3015,795,725,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.33,34.04,1004,52,3.6373,420000,2545,401,372,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.34,34.05,1369,41,2.7409,167100,2099,472,465,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.34,34.04,2042,35,2.5955,139700,2345,607,565,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.34,34.04,2140,40,2.2254,127100,2064,662,617,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.34,34.04,1835,37,1.7014,123200,1466,529,500,<1H OCEAN,97.79,62,0,11.5,clear sky
Culver City,-118.35,34.04,1672,36,1.8685,150700,1956,601,546,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.35,34.04,668,49,3.0856,151600,1104,266,297,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.35,34.04,713,45,2.1711,179200,1579,357,335,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.36,34.04,993,48,2.3214,139400,1769,429,405,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.36,34.04,1052,45,3.5161,157000,1767,417,379,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.35,34.04,1019,38,2.3687,146800,1626,375,372,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.36,34.03,1017,43,2.1078,133500,1690,379,359,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.36,34.04,2331,34,2.0538,125800,3239,806,765,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.35,34.04,1110,41,2.4635,169400,1617,423,375,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.35,34.03,537,44,1.9,110900,865,208,183,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.35,34.04,1312,45,2.5625,138000,1839,459,460,<1H OCEAN,98.53,70,0,11.5,clear sky
West Hollywood,-118.34,34.04,987,42,2.6,171400,1681,360,337,<1H OCEAN,97.79,62,0,11.5,clear sky
Culver City,-118.34,34.03,784,48,1.6581,118800,1426,331,356,<1H OCEAN,98.53,70,0,11.5,clear sky
West Hollywood,-118.34,34.04,1203,42,1.9408,134600,2010,494,427,<1H OCEAN,97.79,62,0,11.5,clear sky
Culver City,-118.35,34.03,794,35,1.975,138100,1438,333,306,<1H OCEAN,98.53,70,0,11.5,clear sky
West Hollywood,-118.33,34.04,1161,33,2.5927,161500,1806,444,393,<1H OCEAN,97.79,62,0,11.5,clear sky
Culver City,-118.33,34.03,1714,33,1.7377,183900,2314,624,582,<1H OCEAN,98.53,70,0,11.5,clear sky
West Hollywood,-118.33,34.04,1400,48,2.628,251100,2437,443,426,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.32,34.04,1430,47,1.8333,151100,1989,532,519,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.32,34.04,1117,42,2.0259,168800,1766,404,367,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.32,34.04,544,44,2.8654,176800,1008,223,223,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.32,34.03,2221,35,2.1046,114000,3189,935,801,<1H OCEAN,97.79,62,0,11.5,clear sky
Culver City,-118.33,34.03,1911,39,1.9018,137500,2840,826,688,<1H OCEAN,98.53,70,0,11.5,clear sky
West Hollywood,-118.32,34.03,455,47,3.0132,223200,1082,198,193,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.32,34.03,1109,50,2.8971,127800,1845,349,335,<1H OCEAN,97.79,62,0,11.5,clear sky
West Hollywood,-118.32,34.03,1272,47,3.1731,121500,1734,453,438,<1H OCEAN,97.79,62,0,11.5,clear sky
Inglewood,-118.32,34.02,1660,52,2.6098,127100,2511,587,546,<1H OCEAN,96.21,73,0,12.66,clear sky
Inglewood,-118.32,34.02,1355,51,2.0304,133400,2010,460,433,<1H OCEAN,96.21,73,0,12.66,clear sky
Inglewood,-118.32,34.02,1120,47,2.0042,114200,1648,346,338,<1H OCEAN,96.21,73,0,12.66,clear sky
Inglewood,-118.33,34.02,928,45,1.8783,118200,1667,399,375,<1H OCEAN,96.21,73,0,12.66,clear sky
Inglewood,-118.33,34.02,933,46,2.1979,125700,1528,391,366,<1H OCEAN,96.21,73,0,12.66,clear sky
Culver City,-118.33,34.03,1552,46,1.6429,125000,2312,625,603,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.34,34.02,684,48,4.2218,181000,1614,320,318,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.34,34.02,1046,44,3.5357,156900,2067,385,441,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.35,34.03,1334,49,1.89,124000,2334,530,447,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.35,34.03,1510,43,2.2273,123300,2122,524,436,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.35,34.02,233,52,3.25,134700,427,92,116,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.35,34.03,1634,42,1.9928,125400,2043,512,501,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.36,34.03,1023,36,2.1324,143800,1083,342,295,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.36,34.03,1847,40,1.8316,113500,2323,661,614,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.36,34.03,1139,38,2.2368,120000,1400,376,315,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.36,34.03,1666,35,1.6452,125900,1819,499,482,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.36,34.03,2259,38,2.0879,120700,2365,638,607,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.37,34.03,811,43,3.3636,140900,1350,287,307,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.34,34.03,1151,46,2.4444,134100,2437,502,477,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.34,34.02,896,49,2.5156,136600,1609,371,389,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.34,34.02,685,50,3.1442,130300,1172,261,260,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.34,34.03,765,49,3.4306,130200,1295,276,265,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.34,34.03,1349,47,1.3444,125000,1927,561,508,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.36,34.02,796,43,1.7159,189700,1356,333,329,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.37,34.03,838,41,3.9732,188400,1425,285,296,<1H OCEAN,98.53,70,0,11.5,clear sky
Culver City,-118.37,34.02,981,44,2.6154,193200,1944,458,377,<1H OCEAN,98.53,70,0,11.5,clear sky
Los Angeles,-118.28,34.05,3013,35,1.5565,152500,1627,838,791,<1H OCEAN,95.59,61,0,11.5,clear sky
Los Angeles,-118.28,34.04,1857,39,2.1696,153400,1155,433,424,<1H OCEAN,95.59,61,0,11.5,clear sky
Los Angeles,-118.29,34.04,1224,41,2.0817,132500,659,291,290,<1H OCEAN,95.59,61,0,11.5,clear sky
Los Angeles,-118.29,34.05,1426,40,1.8571,143800,907,349,323,<1H OCEAN,95.59,61,0,11.5,clear sky
Los Angeles,-118.29,34.04,1945,48,2.4359,123700,1353,488,487,<1H OCEAN,95.59,61,0,11.5,clear sky
Los Angeles,-118.3,34.04,2080,50,1.7225,180000,1757,522,488,<1H OCEAN,95.59,61,0,11.5,clear sky
Los Angeles,-118.3,34.05,1227,51,2.4297,162500,1005,314,306,<1H OCEAN,95.59,61,0,11.5,clear sky
Los Angeles,-118.3,34.05,1765,39,1.2786,121900,993,506,464,<1H OCEAN,95.59,61,0,11.5,clear sky
West Hollywood,-118.31,34.05,1768,38,1.9336,190600,1864,515,439,<1H OCEAN,97.79,62,0,11.5,clear sky
Poway,-117.07,33.03,361,15,6.8099,328200,1095,158,176,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.08,33.03,818,10,4.3424,160600,2296,450,405,<1H OCEAN,95.76,57,0,11.5,clear sky
Escondido,-117.07,33.04,926,4,3.6437,210100,2271,578,391,<1H OCEAN,95.29,59,0,11.5,clear sky
Poway,-117.08,33.03,1283,15,3.3724,137900,3023,623,559,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.08,33.03,463,17,5.8747,229300,987,142,152,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.08,33.03,761,18,5.3074,137200,1339,284,290,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.09,33.03,1228,17,6.4211,220700,2786,396,396,<1H OCEAN,95.76,57,0,11.5,clear sky
Escondido,-117.08,33.04,1193,10,6.53,264100,2577,347,365,<1H OCEAN,95.29,59,0,11.5,clear sky
Escondido,-117.15,33.02,5613,4,7.2731,450400,15029,2279,1696,NEAR OCEAN,95.29,59,0,11.5,clear sky
Poway,-117.1,32.97,2098,17,2.4459,85800,3167,861,828,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.1,32.96,1134,7,4.1279,167600,3619,770,482,<1H OCEAN,95.76,57,0,11.5,clear sky
Escondido,-117.05,33.05,2741,6,5.6436,278600,7916,1293,1204,<1H OCEAN,95.29,59,0,11.5,clear sky
Poway,-117.05,33.04,580,12,6.7769,400000,1840,254,234,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.05,33.03,1639,14,4.5,222200,5180,1051,991,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.05,33.03,32,16,4.3571,144600,87,20,21,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.06,33.02,994,17,5.8966,261500,2635,389,359,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.05,33.02,388,18,6.3517,260100,917,121,131,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.01,33.04,1643,13,7.7684,362300,4595,567,544,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.04,33.03,1083,16,6.3761,296200,2852,435,448,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.01,32.99,1536,8,8.4284,378300,3372,430,448,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-116.99,33.01,529,11,7.7517,500001,1412,185,166,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.09,32.91,802,9,6.5706,255700,2012,316,289,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.09,32.91,827,16,7.0546,282200,2005,266,270,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.09,32.9,814,16,6.2715,255100,1989,290,291,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.1,32.9,1047,16,5.149,184300,2994,445,437,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.11,32.9,705,16,4.4766,161500,2043,388,352,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.11,32.91,855,15,7.5992,310600,1840,235,241,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.08,32.91,690,16,6.5853,248400,1653,228,224,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.08,32.93,6600,5,6.0857,308300,14944,2490,2407,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.08,32.91,683,9,7.5604,327900,1547,218,231,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.07,33.01,1917,5,5.1998,294100,5870,977,842,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.06,33.01,904,9,4.4219,209200,2470,417,427,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.07,33,2211,4,4.25,281600,6242,1258,1116,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.07,33,3775,4,4.955,241500,9153,1866,1698,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.08,33.01,2565,5,6.1949,238700,5659,931,902,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.09,32.99,1037,16,5.1909,201400,2175,327,326,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.09,32.99,1618,18,4.6028,216800,3215,588,509,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.09,32.98,687,23,2.3182,268800,1125,273,308,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.12,32.96,1444,16,5.2463,156300,3050,559,512,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.11,32.97,850,9,6.0862,263600,1531,242,240,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.1,33,7417,5,5.9094,261100,15502,2613,2358,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.11,32.95,2223,11,4.9485,231800,4694,824,783,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.12,32.95,1723,8,6.3542,218100,3670,536,592,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.12,32.96,1526,15,6.0175,238300,2869,405,402,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.12,32.95,4438,4,4.988,263700,9018,1572,1498,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.08,32.97,7644,3,5.4584,246500,17466,3336,2895,<1H OCEAN,95.76,57,0,11.5,clear sky
Poway,-117.06,32.97,2412,17,4.3548,192300,4754,877,832,<1H OCEAN,95.76,57,0,11.5,clear sky
Encinitas,-117.25,33.06,4194,6,6.439,296200,9859,1448,1401,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.25,33.05,1387,16,4.3286,213400,2794,476,442,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.26,33.05,1057,14,6.2513,240900,2323,373,372,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.26,33.06,1226,11,7.6832,319800,2660,352,366,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.24,33.05,1559,15,5.3129,169200,3029,555,546,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.24,33.05,2588,11,6.4027,344200,5827,882,842,NEAR OCEAN,88.72,69,0,11.99,clear sky
San Marcos,-117.2,33.07,4496,5,5.9289,411300,10394,1617,1553,NEAR OCEAN,93.49,63,0,11.5,clear sky
San Marcos,-117.16,33.06,770,16,5.8661,404500,1988,279,252,NEAR OCEAN,93.49,63,0,11.5,clear sky
Solana Beach,-117.21,33.03,1020,20,11.0911,500001,3370,433,408,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.18,33.02,1364,15,13.6623,500001,3540,453,425,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.21,33.02,1032,26,10.156,500001,3194,454,406,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.23,33.01,1541,18,11.1118,500001,3961,511,470,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.26,32.97,1088,25,6.4651,500001,2582,495,471,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.26,32.96,710,36,10.1768,500001,1721,264,282,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.26,32.95,650,34,5.6582,500001,1651,273,271,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.26,32.95,1947,22,4.4375,500001,5484,1227,1012,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.3,32.96,380,30,4.2875,500001,1226,205,151,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.25,33.01,1454,16,7.7317,396000,3892,520,524,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.24,33,795,16,7.5975,369100,2512,356,353,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.23,32.99,1011,17,15.0001,500001,2718,326,319,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.25,32.99,1478,10,7.472,439900,4926,749,634,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.25,33,931,14,5.8393,485300,2518,458,414,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.26,33,1059,31,4.7841,393500,2695,491,451,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.27,33,1085,36,5.1523,387800,2426,454,420,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.31,33,665,30,6.8443,492500,1631,310,297,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.26,32.99,1532,16,2.7348,231300,2127,512,499,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.27,32.99,1273,21,5.5922,382100,3318,578,538,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.26,32.98,1690,12,4.125,226900,3900,977,892,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.31,32.98,849,17,4.1012,244700,2789,648,345,NEAR OCEAN,91.54,68,0,11.99,clear sky
Solana Beach,-117.27,32.98,351,17,5.2742,230700,1853,392,208,NEAR OCEAN,91.54,68,0,11.99,clear sky
Encinitas,-117.32,33.01,1619,29,4.125,394400,3584,712,667,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.28,33.02,1251,21,4.2356,347700,2736,585,576,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.27,33.02,2450,13,4.7179,376700,5723,1242,1140,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.26,33.04,1088,18,6.3525,278300,2229,346,352,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.26,33.04,1433,16,6.6319,269600,3109,450,453,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.24,33.04,1412,13,3.212,147600,3498,663,618,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.25,33.03,1319,6,6.9326,324600,3416,493,467,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.27,33.03,1108,25,3.9826,215800,1787,311,311,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.27,33.03,1104,16,3.5313,148700,2240,443,416,NEAR OCEAN,88.72,69,0,11.99,clear sky
Solana Beach,-117.26,33.02,1724,9,6.3712,369800,4632,759,685,NEAR OCEAN,91.54,68,0,11.99,clear sky
Encinitas,-117.27,33.03,1356,19,4.87,220900,2899,499,512,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.27,33.02,928,21,5.798,286100,2144,340,344,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.29,33.05,672,28,3.1667,300000,1146,338,292,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.28,33.04,2471,12,3.5179,252700,4459,928,888,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.27,33.04,1302,27,3.55,214600,1839,392,404,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.29,33.04,1281,30,4.7333,286900,2750,555,520,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.33,33.03,603,31,2.8611,314300,1171,321,267,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.3,33.07,1034,14,6.4247,295100,2670,426,407,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.29,33.08,1463,18,5.7787,346700,3225,515,476,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.27,33.08,1335,7,6.0922,342400,2949,447,426,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.29,33.06,1008,20,6.1509,338700,2110,335,325,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.28,33.06,2585,8,4.0118,245800,4172,1022,941,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.27,33.06,1612,7,3.197,367100,3686,733,672,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.27,33.05,1371,15,2.9083,122400,3333,808,737,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.3,33.08,1389,24,4,343200,2628,527,520,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.34,33.06,815,17,4.3182,357100,2718,518,403,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.31,33.07,948,21,3.2984,369400,2035,534,467,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.3,33.07,2165,16,3.5585,284800,3147,765,690,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.3,33.06,870,24,3.194,276300,2171,511,442,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.3,33.06,1049,31,4.027,290000,2128,520,485,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.3,33.05,775,34,3.2308,331300,1797,458,391,NEAR OCEAN,88.72,69,0,11.99,clear sky
Carlsbad,-117.33,33.17,4773,11,4.0791,281300,10923,2041,1858,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Carlsbad,-117.34,33.16,1286,31,4.5694,243700,2851,458,467,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Carlsbad,-117.33,33.16,1533,29,4.0585,245500,3559,552,545,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Carlsbad,-117.32,33.15,5495,15,5.4904,262100,13245,2212,2060,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Carlsbad,-117.32,33.12,936,25,2.7717,354000,2670,527,461,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Encinitas,-117.31,33.1,747,15,3.5341,500001,2392,446,421,NEAR OCEAN,88.72,69,0,11.99,clear sky
Carlsbad,-117.29,33.13,224,4,3.9205,183000,617,105,105,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Carlsbad,-117.31,33.11,2904,7,4.1282,188100,7974,1703,1550,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Carlsbad,-117.29,33.12,755,4,4.7961,168800,1380,322,286,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Encinitas,-117.29,33.1,2064,6,5.1837,259800,6091,1018,957,NEAR OCEAN,88.72,69,0,11.99,clear sky
Encinitas,-117.28,33.1,1197,13,6.5338,267900,2644,422,399,NEAR OCEAN,88.72,69,0,11.99,clear sky
Carlsbad,-117.35,33.17,2849,16,2.478,185600,4595,1341,1197,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Carlsbad,-117.34,33.16,610,24,2.25,187500,1006,277,246,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Carlsbad,-117.34,33.15,4163,19,3.0306,178500,5710,1423,1406,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Carlsbad,-117.35,33.16,580,22,3.975,500001,1331,305,193,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Carlsbad,-117.35,33.16,902,10,3.7891,206300,1684,515,449,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Carlsbad,-117.34,33.15,2111,17,3.3536,283300,4505,1140,1062,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Carlsbad,-117.36,33.18,2372,26,2.5509,181800,5550,1153,1058,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Carlsbad,-117.36,33.18,833,39,2.8893,185400,1546,291,308,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Carlsbad,-117.35,33.17,812,36,3.625,198000,1977,423,387,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Carlsbad,-117.36,33.17,812,24,2.3182,500001,2046,442,367,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Oceanside,-117.37,33.18,855,19,2.6979,266700,1931,509,394,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
Oceanside,-117.37,33.19,4729,23,1.8214,173800,4104,1274,1187,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
Oceanside,-117.37,33.19,1138,33,2.8819,208600,2205,453,439,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
Oceanside,-117.37,33.19,650,18,1.9562,192500,975,382,286,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
Oceanside,-117.37,33.19,486,38,4.1875,185000,861,213,204,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
Oceanside,-117.38,33.19,538,35,2.4583,197900,928,264,248,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
Carlsbad,-117.38,33.14,1298,14,3.209,313300,5039,1373,696,NEAR OCEAN,93.09,70,100,11.5,overcast clouds
Oceanside,-117.38,33.19,1703,26,1.9891,500000,4123,1145,895,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
Oceanside,-117.38,33.2,1288,17,1.9386,106300,1877,581,426,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
Oceanside,-117.37,33.2,845,19,1.6318,187500,928,317,319,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
Oceanside,-117.38,33.19,359,17,1.5625,162500,353,112,118,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
Oceanside,-117.38,33.2,974,26,1.3903,184400,1427,386,317,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
Oceanside,-117.36,33.2,1190,19,1.3269,166100,1926,557,483,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
Oceanside,-117.36,33.2,1323,19,2.9539,169900,2129,562,525,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
Oceanside,-117.36,33.2,1405,26,3.2917,150800,2447,482,486,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
Oceanside,-117.35,33.2,1793,23,2.5754,169700,3297,728,622,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
Oceanside,-117.35,33.21,912,24,4.25,150300,1586,262,298,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
Oceanside,-117.34,33.21,1302,23,4.0109,145700,2062,376,379,NEAR OCEAN,93.02,70,100,11.5,overcast clouds
