City,Longitude,Lattitude,Population,Median Age,Median Income,Median House Value,Total Rooms,Bedrooms,Households,Ocean Proximity
Yorba Linda,-117.81,33.84,1605.0,17.0,10.5981,460100.0,4343.0,515.0,484.0,<1H OCEAN
Yorba Linda,-117.79,33.84,4005.0,9.0,8.3931,365300.0,10484.0,1603.0,1419.0,<1H OCEAN
Yorba Linda,-117.78,33.85,1665.0,16.0,7.2554,335600.0,3781.0,504.0,499.0,<1H OCEAN
Yorba Linda,-117.78,33.86,2146.0,16.0,6.1504,266000.0,4390.0,660.0,633.0,<1H OCEAN
Chino Hills,-117.76,33.87,1663.0,16.0,7.0592,288200.0,3182.0,429.0,428.0,<1H OCEAN
Tustin Foothills,-117.78,33.81,826.0,23.0,7.7752,380000.0,1986.0,278.0,260.0,<1H OCEAN
Tustin Foothills,-117.77,33.8,1373.0,16.0,9.8074,417000.0,3973.0,483.0,452.0,<1H OCEAN
Tustin Foothills,-117.8,33.79,1081.0,13.0,4.3269,231400.0,2021.0,362.0,341.0,<1H OCEAN
Tustin Foothills,-117.79,33.8,4409.0,11.0,6.67,283200.0,10535.0,1620.0,1622.0,<1H OCEAN
Yorba Linda,-117.77,33.85,2061.0,13.0,7.3681,353100.0,5415.0,827.0,714.0,<1H OCEAN
Chino Hills,-117.76,33.84,1448.0,15.0,8.7124,410500.0,3764.0,510.0,468.0,<1H OCEAN
Chino Hills,-117.75,33.84,1496.0,16.0,6.6207,270500.0,3491.0,502.0,509.0,<1H OCEAN
Chino Hills,-117.76,33.83,1262.0,15.0,6.4415,300700.0,3086.0,457.0,436.0,<1H OCEAN
Yorba Linda,-117.77,33.84,1913.0,5.0,6.7274,266400.0,4380.0,715.0,741.0,<1H OCEAN
Chino Hills,-117.76,33.86,1400.0,14.0,10.1316,500001.0,3666.0,442.0,433.0,<1H OCEAN
Chino Hills,-117.75,33.83,954.0,14.0,8.2375,388300.0,2452.0,296.0,275.0,<1H OCEAN
Chino Hills,-117.74,33.85,1753.0,4.0,6.9544,314000.0,5416.0,820.0,583.0,<1H OCEAN
Tustin Foothills,-117.78,33.82,2443.0,12.0,9.1808,413700.0,6208.0,750.0,739.0,<1H OCEAN
Tustin Foothills,-117.76,33.81,199.0,2.0,7.1193,500001.0,582.0,70.0,64.0,<1H OCEAN
Tustin Foothills,-117.81,33.8,1666.0,25.0,6.0531,230700.0,2765.0,475.0,474.0,<1H OCEAN
Tustin Foothills,-117.81,33.79,4528.0,25.0,4.2564,204600.0,5950.0,1155.0,1064.0,<1H OCEAN
Tustin Foothills,-117.8,33.81,572.0,14.0,8.847,388700.0,1206.0,142.0,149.0,<1H OCEAN
Tustin Foothills,-117.8,33.78,1506.0,18.0,6.925,290300.0,3548.0,474.0,449.0,<1H OCEAN
Tustin Foothills,-117.8,33.78,2442.0,17.0,4.7804,242000.0,4138.0,805.0,780.0,<1H OCEAN
Chino Hills,-117.69,33.8,1467.0,5.0,5.2541,237100.0,3178.0,631.0,581.0,<1H OCEAN
Mission Viejo,-117.66,33.61,789.0,16.0,8.4112,286900.0,2022.0,254.0,270.0,<1H OCEAN
Mission Viejo,-117.66,33.62,1962.0,16.0,6.2177,256600.0,4065.0,661.0,636.0,<1H OCEAN
Mission Viejo,-117.67,33.61,1972.0,24.0,5.7871,227400.0,3859.0,661.0,624.0,<1H OCEAN
Mission Viejo,-117.66,33.61,1713.0,17.0,6.0471,248400.0,3464.0,519.0,530.0,<1H OCEAN
Mission Viejo,-117.66,33.61,860.0,21.0,7.1497,274000.0,1932.0,266.0,286.0,<1H OCEAN
Mission Viejo,-117.66,33.6,781.0,24.0,6.8667,279600.0,1684.0,232.0,230.0,<1H OCEAN
Mission Viejo,-117.66,33.6,1648.0,25.0,7.5488,278100.0,3745.0,522.0,496.0,<1H OCEAN
Mission Viejo,-117.67,33.61,1695.0,23.0,6.1401,243200.0,3588.0,577.0,569.0,<1H OCEAN
Lake Forest,-117.68,33.63,2701.0,16.0,3.929,143100.0,5218.0,1187.0,1125.0,<1H OCEAN
Lake Forest,-117.68,33.63,2897.0,13.0,6.2403,257400.0,5830.0,921.0,891.0,<1H OCEAN
Lake Forest,-117.67,33.63,3086.0,9.0,4.4063,202200.0,5774.0,1320.0,1265.0,<1H OCEAN
Corona,-117.62,33.77,930.0,43.0,4.6369,186400.0,1911.0,439.0,433.0,<1H OCEAN
Rancho Santa Margarita,-117.6,33.72,531.0,36.0,5.6346,272500.0,1317.0,228.0,214.0,<1H OCEAN
Mission Viejo,-117.67,33.6,1517.0,25.0,6.7921,266000.0,3164.0,449.0,453.0,<1H OCEAN
Mission Viejo,-117.66,33.59,1918.0,18.0,7.5791,288100.0,4552.0,706.0,671.0,<1H OCEAN
Mission Viejo,-117.67,33.6,565.0,20.0,7.2592,314800.0,1213.0,171.0,170.0,<1H OCEAN
Mission Viejo,-117.66,33.58,1172.0,16.0,7.5196,315600.0,3016.0,394.0,382.0,<1H OCEAN
Mission Viejo,-117.67,33.57,692.0,18.0,7.9294,280300.0,1614.0,210.0,209.0,<1H OCEAN
Mission Viejo,-117.66,33.57,1642.0,16.0,8.0082,286600.0,4277.0,565.0,549.0,<1H OCEAN
Laguna Hills,-117.7,33.62,4732.0,16.0,3.7361,197200.0,9653.0,2000.0,1922.0,<1H OCEAN
Laguna Hills,-117.69,33.62,2025.0,18.0,6.4598,282700.0,4265.0,581.0,544.0,<1H OCEAN
Mission Viejo,-117.68,33.61,1295.0,19.0,6.0689,248000.0,2962.0,405.0,440.0,<1H OCEAN
Mission Viejo,-117.69,33.61,1649.0,16.0,4.0221,236200.0,3010.0,580.0,538.0,<1H OCEAN
Mission Viejo,-117.68,33.6,1646.0,19.0,7.2147,303900.0,3913.0,460.0,454.0,<1H OCEAN
Lake Forest,-117.65,33.65,835.0,16.0,5.5779,234800.0,1538.0,260.0,259.0,<1H OCEAN
Lake Forest,-117.66,33.64,1555.0,17.0,6.7079,250800.0,3173.0,501.0,520.0,<1H OCEAN
Lake Forest,-117.67,33.64,1565.0,11.0,5.1645,164100.0,2722.0,554.0,508.0,<1H OCEAN
Lake Forest,-117.66,33.65,4597.0,13.0,6.2242,237900.0,8527.0,1364.0,1393.0,<1H OCEAN
Lake Forest,-117.65,33.65,1740.0,15.0,6.7543,251900.0,3485.0,519.0,485.0,<1H OCEAN
Mission Viejo,-117.65,33.63,1395.0,16.0,8.4471,351300.0,3388.0,425.0,427.0,<1H OCEAN
Lake Forest,-117.65,33.65,2197.0,15.0,7.5426,294800.0,4713.0,671.0,673.0,<1H OCEAN
Mission Viejo,-117.66,33.63,1967.0,16.0,5.5085,223300.0,3299.0,610.0,604.0,<1H OCEAN
Rancho Santa Margarita,-117.63,33.65,1688.0,10.0,7.7814,288700.0,3580.0,491.0,467.0,<1H OCEAN
Rancho Santa Margarita,-117.62,33.64,2985.0,2.0,10.1531,484100.0,7826.0,893.0,790.0,<1H OCEAN
Rancho Santa Margarita,-117.64,33.63,1808.0,10.0,8.798,436600.0,4814.0,643.0,588.0,<1H OCEAN
Rancho Santa Margarita,-117.64,33.64,810.0,11.0,6.1935,293200.0,2422.0,429.0,395.0,<1H OCEAN
Rancho Santa Margarita,-117.64,33.65,3256.0,4.0,5.4132,216600.0,6842.0,1512.0,1439.0,<1H OCEAN
Rancho Santa Margarita,-117.63,33.62,1293.0,9.0,3.7139,196700.0,4257.0,785.0,745.0,<1H OCEAN
Rancho Santa Margarita,-117.63,33.63,985.0,6.0,4.2009,238000.0,3068.0,549.0,536.0,<1H OCEAN
Mission Viejo,-117.65,33.62,1140.0,15.0,6.2899,275000.0,2708.0,410.0,389.0,<1H OCEAN
Mission Viejo,-117.64,33.62,1202.0,16.0,3.4115,184800.0,3970.0,771.0,734.0,<1H OCEAN
Mission Viejo,-117.66,33.62,2717.0,16.0,6.1493,257800.0,5175.0,799.0,813.0,<1H OCEAN
Mission Viejo,-117.64,33.61,3041.0,14.0,5.826,247900.0,5232.0,810.0,839.0,<1H OCEAN
Mission Viejo,-117.65,33.6,1004.0,13.0,5.133,316100.0,2319.0,430.0,380.0,<1H OCEAN
Mission Viejo,-117.64,33.59,1312.0,4.0,8.1611,348000.0,3274.0,383.0,390.0,<1H OCEAN
Mission Viejo,-117.65,33.57,1185.0,5.0,4.3542,195600.0,1998.0,500.0,446.0,<1H OCEAN
Mission Viejo,-117.65,33.58,703.0,2.0,7.8061,331400.0,2411.0,354.0,217.0,<1H OCEAN
Mission Viejo,-117.66,33.57,1357.0,16.0,5.5545,214200.0,2483.0,443.0,400.0,<1H OCEAN
Mission Viejo,-117.65,33.59,1238.0,8.0,8.0409,337900.0,2649.0,340.0,354.0,<1H OCEAN
San Juan Capistrano,-117.67,33.54,1003.0,16.0,4.7981,170800.0,2102.0,350.0,328.0,<1H OCEAN
San Juan Capistrano,-117.67,33.54,1366.0,15.0,4.8906,181800.0,2423.0,435.0,423.0,<1H OCEAN
Laguna Niguel,-117.67,33.55,1695.0,6.0,3.7609,222300.0,3157.0,721.0,710.0,<1H OCEAN
Mission Viejo,-117.67,33.56,1345.0,4.0,4.6863,184400.0,3289.0,728.0,632.0,<1H OCEAN
San Juan Capistrano,-117.64,33.51,943.0,15.0,5.9339,286000.0,1743.0,254.0,274.0,<1H OCEAN
San Juan Capistrano,-117.64,33.51,650.0,14.0,7.2648,363200.0,1343.0,175.0,184.0,<1H OCEAN
San Clemente,-117.55,33.52,133.0,15.0,5.136,447400.0,426.0,62.0,45.0,<1H OCEAN
Rancho Santa Margarita,-117.59,33.61,991.0,3.0,10.0765,378200.0,2993.0,429.0,390.0,<1H OCEAN
Rancho Santa Margarita,-117.58,33.6,1862.0,5.0,11.0567,495400.0,5348.0,659.0,555.0,<1H OCEAN
Rancho Santa Margarita,-117.49,33.64,3191.0,3.0,6.8588,302000.0,8874.0,1302.0,1027.0,<1H OCEAN
Rancho Santa Margarita,-117.59,33.67,633.0,29.0,6.5143,279800.0,1223.0,215.0,204.0,<1H OCEAN
Rancho Santa Margarita,-117.53,33.69,213.0,6.0,10.9704,483300.0,454.0,102.0,43.0,<1H OCEAN
Rancho Santa Margarita,-117.59,33.66,563.0,3.0,5.1589,167800.0,1206.0,256.0,287.0,<1H OCEAN
Rancho Santa Margarita,-117.58,33.66,1693.0,4.0,5.2497,215000.0,3305.0,644.0,597.0,<1H OCEAN
Rancho Santa Margarita,-117.58,33.65,833.0,4.0,5.7709,190300.0,2000.0,422.0,386.0,<1H OCEAN
Rancho Santa Margarita,-117.59,33.66,673.0,4.0,6.0722,260800.0,1318.0,218.0,225.0,<1H OCEAN
Rancho Santa Margarita,-117.59,33.65,2332.0,2.0,4.5022,151900.0,4860.0,1193.0,1073.0,<1H OCEAN
Rancho Santa Margarita,-117.6,33.65,1599.0,4.0,6.2464,233900.0,3134.0,504.0,485.0,<1H OCEAN
Rancho Santa Margarita,-117.61,33.67,1600.0,3.0,6.8004,284900.0,4541.0,720.0,583.0,<1H OCEAN
Rancho Santa Margarita,-117.64,33.66,2597.0,6.0,4.6076,204000.0,5221.0,1217.0,1119.0,<1H OCEAN
Rancho Santa Margarita,-117.59,33.65,897.0,4.0,4.2463,182800.0,1793.0,390.0,386.0,<1H OCEAN
Rancho Santa Margarita,-117.58,33.65,815.0,4.0,3.375,500001.0,1606.0,498.0,426.0,<1H OCEAN
Rancho Santa Margarita,-117.61,33.63,1970.0,2.0,6.1078,219000.0,4678.0,817.0,712.0,<1H OCEAN
San Juan Capistrano,-117.65,33.53,2175.0,7.0,10.49,500001.0,6814.0,785.0,681.0,<1H OCEAN
San Clemente,-117.62,33.42,998.0,23.0,4.0294,500001.0,2656.0,515.0,435.0,NEAR OCEAN
San Clemente,-117.63,33.38,2104.0,12.0,5.1482,500001.0,5744.0,1054.0,847.0,NEAR OCEAN
San Clemente,-117.61,33.41,946.0,35.0,6.1557,402900.0,2556.0,404.0,399.0,NEAR OCEAN
San Clemente,-117.61,33.42,1919.0,31.0,4.0313,282000.0,3959.0,856.0,775.0,NEAR OCEAN
San Clemente,-117.6,33.41,922.0,29.0,4.5476,309200.0,2193.0,389.0,387.0,NEAR OCEAN
San Clemente,-117.62,33.47,661.0,4.0,6.487,294200.0,1812.0,255.0,211.0,NEAR OCEAN
San Clemente,-117.63,33.45,1571.0,5.0,5.3705,363500.0,3549.0,604.0,534.0,NEAR OCEAN
San Juan Capistrano,-117.63,33.47,805.0,4.0,7.6012,310800.0,1969.0,280.0,271.0,NEAR OCEAN
San Clemente,-117.61,33.45,426.0,6.0,4.7237,220700.0,950.0,184.0,186.0,NEAR OCEAN
San Clemente,-117.63,33.46,2812.0,7.0,6.3401,387300.0,7684.0,1088.0,1057.0,NEAR OCEAN
San Clemente,-117.65,33.42,603.0,25.0,3.3967,249400.0,2174.0,428.0,352.0,NEAR OCEAN
San Clemente,-117.64,33.45,130.0,27.0,4.875,284100.0,334.0,56.0,46.0,NEAR OCEAN
San Clemente,-117.62,33.43,1221.0,27.0,3.2232,247100.0,1835.0,413.0,377.0,NEAR OCEAN
San Clemente,-117.62,33.43,2321.0,27.0,3.3155,231000.0,3858.0,1062.0,873.0,NEAR OCEAN
San Clemente,-117.62,33.43,850.0,24.0,2.7545,231300.0,1296.0,384.0,367.0,NEAR OCEAN
San Clemente,-117.65,33.4,910.0,17.0,3.5729,370800.0,2737.0,654.0,492.0,NEAR OCEAN
San Clemente,-117.62,33.43,1950.0,23.0,4.0647,240600.0,4052.0,955.0,859.0,NEAR OCEAN
San Clemente,-117.61,33.43,604.0,33.0,2.3545,187500.0,1150.0,383.0,317.0,NEAR OCEAN
San Clemente,-117.62,33.42,460.0,27.0,3.1029,190600.0,1005.0,266.0,243.0,NEAR OCEAN
San Clemente,-117.62,33.42,597.0,27.0,3.1395,310000.0,1444.0,412.0,311.0,NEAR OCEAN
San Clemente,-117.6,33.45,996.0,4.0,5.4031,243800.0,2369.0,566.0,435.0,NEAR OCEAN
San Clemente,-117.59,33.44,2363.0,3.0,4.3897,341300.0,5813.0,1264.0,1041.0,NEAR OCEAN
San Clemente,-117.59,33.4,1797.0,22.0,4.0076,252100.0,3167.0,743.0,642.0,NEAR OCEAN
San Clemente,-117.59,33.41,878.0,17.0,5.1298,246000.0,2248.0,448.0,423.0,NEAR OCEAN
San Clemente,-117.6,33.42,1048.0,23.0,4.665,280600.0,2482.0,461.0,425.0,NEAR OCEAN
San Clemente,-117.61,33.43,851.0,24.0,3.9875,346500.0,2303.0,399.0,379.0,NEAR OCEAN
San Clemente,-117.6,33.43,1392.0,21.0,5.1439,414000.0,3951.0,562.0,543.0,NEAR OCEAN
San Clemente,-117.61,33.44,713.0,17.0,6.5954,346200.0,2036.0,272.0,265.0,NEAR OCEAN
San Clemente,-117.59,33.43,1230.0,14.0,6.5964,358800.0,3223.0,484.0,488.0,NEAR OCEAN
Dana Point,-117.67,33.47,1081.0,22.0,1.6393,500001.0,2728.0,616.0,566.0,<1H OCEAN
Dana Point,-117.67,33.46,1409.0,24.0,4.6518,277800.0,3571.0,722.0,543.0,<1H OCEAN
Dana Point,-117.67,33.44,903.0,25.0,6.6852,500001.0,2994.0,519.0,410.0,<1H OCEAN
Dana Point,-117.67,33.46,783.0,18.0,5.3999,300000.0,1679.0,271.0,257.0,<1H OCEAN
Dana Point,-117.66,33.46,952.0,26.0,5.0877,288100.0,2073.0,370.0,340.0,<1H OCEAN
Dana Point,-117.66,33.46,609.0,28.0,5.1024,312700.0,1261.0,233.0,242.0,<1H OCEAN
San Juan Capistrano,-117.66,33.48,334.0,22.0,2.3846,500001.0,809.0,180.0,157.0,<1H OCEAN
San Juan Capistrano,-117.65,33.49,628.0,16.0,4.3603,248800.0,2223.0,454.0,382.0,<1H OCEAN
San Juan Capistrano,-117.64,33.49,781.0,3.0,5.6197,271600.0,2516.0,429.0,337.0,<1H OCEAN
San Juan Capistrano,-117.65,33.48,1469.0,10.0,5.4188,402200.0,3484.0,582.0,556.0,<1H OCEAN
San Juan Capistrano,-117.65,33.48,572.0,6.0,13.0502,500001.0,1638.0,188.0,174.0,<1H OCEAN
San Juan Capistrano,-117.63,33.5,1506.0,12.0,7.2013,353600.0,3619.0,536.0,492.0,<1H OCEAN
San Juan Capistrano,-117.63,33.47,1408.0,4.0,6.3369,256000.0,2320.0,405.0,477.0,NEAR OCEAN
San Juan Capistrano,-117.65,33.46,2824.0,19.0,6.0873,277300.0,7034.0,1139.0,1068.0,<1H OCEAN
San Juan Capistrano,-117.64,33.48,1033.0,12.0,5.6754,275900.0,2007.0,397.0,373.0,<1H OCEAN
San Clemente,-117.65,33.45,3033.0,15.0,5.49,239300.0,7468.0,1275.0,1217.0,NEAR OCEAN
Laguna Niguel,-117.73,33.49,1530.0,31.0,10.3983,500001.0,5112.0,778.0,648.0,<1H OCEAN
Dana Point,-117.76,33.48,1332.0,38.0,5.0044,381200.0,3832.0,809.0,636.0,<1H OCEAN
Laguna Niguel,-117.74,33.51,612.0,29.0,7.8239,500001.0,1720.0,269.0,258.0,<1H OCEAN
Laguna Niguel,-117.73,33.53,2129.0,3.0,7.8915,420600.0,6388.0,920.0,819.0,<1H OCEAN
Laguna Niguel,-117.72,33.54,1909.0,13.0,4.9821,244800.0,4866.0,812.0,733.0,<1H OCEAN
Laguna Niguel,-117.72,33.53,704.0,14.0,5.1129,251300.0,1672.0,295.0,293.0,<1H OCEAN
Laguna Niguel,-117.72,33.51,1176.0,17.0,5.133,324000.0,3617.0,597.0,571.0,<1H OCEAN
Dana Point,-117.72,33.49,1129.0,4.0,5.7281,500001.0,3623.0,734.0,530.0,<1H OCEAN
Laguna Niguel,-117.73,33.49,654.0,17.0,9.8321,500001.0,2168.0,290.0,279.0,<1H OCEAN
Laguna Niguel,-117.73,33.51,1238.0,5.0,6.1785,295900.0,4549.0,786.0,632.0,<1H OCEAN
Mission Viejo,-117.69,33.6,1584.0,19.0,6.4211,288100.0,3562.0,439.0,470.0,<1H OCEAN
Mission Viejo,-117.68,33.6,969.0,24.0,6.8154,265900.0,1956.0,262.0,256.0,<1H OCEAN
Mission Viejo,-117.69,33.6,1194.0,17.0,5.4622,227000.0,2150.0,361.0,335.0,<1H OCEAN
Laguna Hills,-117.7,33.6,877.0,16.0,3.0461,216900.0,2092.0,489.0,392.0,<1H OCEAN
Mission Viejo,-117.69,33.6,1333.0,16.0,3.475,279500.0,2205.0,393.0,402.0,<1H OCEAN
Mission Viejo,-117.69,33.6,1464.0,12.0,6.5413,332000.0,3258.0,421.0,435.0,<1H OCEAN
Mission Viejo,-117.69,33.59,1432.0,13.0,7.9283,348100.0,3320.0,426.0,431.0,<1H OCEAN
Mission Viejo,-117.68,33.59,1569.0,12.0,8.8636,314000.0,3473.0,466.0,450.0,<1H OCEAN
Mission Viejo,-117.69,33.58,2877.0,5.0,7.5177,330000.0,6678.0,1011.0,982.0,<1H OCEAN
Mission Viejo,-117.68,33.59,899.0,8.0,14.9009,500001.0,2327.0,263.0,236.0,<1H OCEAN
Mission Viejo,-117.69,33.58,1176.0,8.0,10.3953,500001.0,2887.0,351.0,351.0,<1H OCEAN
Dana Point,-117.68,33.47,1731.0,7.0,6.126,285600.0,4458.0,731.0,704.0,<1H OCEAN
Dana Point,-117.68,33.48,727.0,15.0,5.0527,231400.0,1786.0,299.0,293.0,<1H OCEAN
San Juan Capistrano,-117.68,33.49,1072.0,17.0,4.245,214500.0,2232.0,372.0,385.0,<1H OCEAN
San Juan Capistrano,-117.68,33.49,2557.0,16.0,2.8357,106300.0,3084.0,724.0,690.0,<1H OCEAN
San Juan Capistrano,-117.67,33.49,983.0,15.0,2.1935,183300.0,2782.0,579.0,525.0,<1H OCEAN
San Juan Capistrano,-117.67,33.49,128.0,10.0,8.163,250000.0,366.0,61.0,61.0,<1H OCEAN
San Juan Capistrano,-117.68,33.51,1481.0,19.0,6.323,480800.0,2930.0,428.0,430.0,<1H OCEAN
San Juan Capistrano,-117.68,33.49,1649.0,18.0,6.3568,294300.0,4173.0,625.0,634.0,<1H OCEAN
Dana Point,-117.69,33.48,1462.0,25.0,6.1815,288500.0,3240.0,481.0,497.0,<1H OCEAN
Dana Point,-117.69,33.47,679.0,13.0,5.756,305600.0,2020.0,378.0,290.0,<1H OCEAN
San Juan Capistrano,-117.66,33.5,862.0,16.0,4.4732,186300.0,1956.0,346.0,326.0,<1H OCEAN
San Juan Capistrano,-117.67,33.51,1893.0,17.0,4.0388,120400.0,2112.0,480.0,433.0,<1H OCEAN
San Juan Capistrano,-117.67,33.51,1490.0,18.0,3.4792,126400.0,1645.0,393.0,355.0,<1H OCEAN
San Juan Capistrano,-117.67,33.51,545.0,19.0,2.9762,184400.0,1258.0,246.0,227.0,<1H OCEAN
Dana Point,-117.69,33.47,1480.0,23.0,3.86,300000.0,3499.0,722.0,634.0,<1H OCEAN
Dana Point,-117.7,33.47,764.0,20.0,4.1563,320800.0,1577.0,363.0,333.0,<1H OCEAN
Dana Point,-117.7,33.47,1423.0,21.0,3.5915,305600.0,2208.0,534.0,482.0,<1H OCEAN
Dana Point,-117.69,33.47,1728.0,19.0,3.668,243800.0,2595.0,621.0,571.0,<1H OCEAN
Dana Point,-117.7,33.47,881.0,21.0,3.8403,350000.0,1857.0,399.0,380.0,<1H OCEAN
Dana Point,-117.72,33.43,616.0,5.0,3.8992,500001.0,1889.0,359.0,246.0,<1H OCEAN
Laguna Niguel,-117.68,33.55,1016.0,5.0,6.065,315500.0,2262.0,427.0,402.0,<1H OCEAN
Laguna Niguel,-117.68,33.54,1363.0,5.0,7.618,341400.0,2840.0,403.0,403.0,<1H OCEAN
San Juan Capistrano,-117.68,33.52,1546.0,5.0,5.753,322800.0,3621.0,632.0,567.0,<1H OCEAN
Laguna Niguel,-117.69,33.55,1646.0,9.0,6.8007,318300.0,3856.0,571.0,576.0,<1H OCEAN
Laguna Niguel,-117.69,33.54,801.0,20.0,6.5394,272000.0,1767.0,280.0,284.0,<1H OCEAN
Laguna Niguel,-117.69,33.53,2396.0,17.0,6.0868,282900.0,5041.0,778.0,801.0,<1H OCEAN
Laguna Niguel,-117.69,33.52,1176.0,4.0,3.4455,325000.0,2142.0,625.0,483.0,<1H OCEAN
Laguna Niguel,-117.7,33.51,1460.0,2.0,6.8279,279000.0,5261.0,763.0,599.0,<1H OCEAN
Laguna Niguel,-117.69,33.52,3214.0,3.0,4.538,278200.0,7374.0,1444.0,1279.0,<1H OCEAN
Laguna Niguel,-117.7,33.53,2834.0,5.0,5.9088,288500.0,6698.0,1254.0,1139.0,<1H OCEAN
Laguna Niguel,-117.71,33.52,876.0,17.0,6.1007,340900.0,2486.0,417.0,361.0,<1H OCEAN
Laguna Niguel,-117.71,33.51,883.0,11.0,13.1477,487000.0,2198.0,252.0,281.0,<1H OCEAN
Laguna Niguel,-117.71,33.51,1543.0,12.0,6.379,500001.0,4676.0,698.0,598.0,<1H OCEAN
Mission Viejo,-117.68,33.57,3550.0,2.0,10.1122,500001.0,10008.0,1453.0,1139.0,<1H OCEAN
Laguna Niguel,-117.69,33.55,705.0,4.0,8.3275,384200.0,1764.0,220.0,224.0,<1H OCEAN
Laguna Niguel,-117.69,33.55,710.0,3.0,6.0743,274300.0,1618.0,266.0,246.0,<1H OCEAN
Laguna Niguel,-117.7,33.54,1802.0,4.0,7.9338,354700.0,4956.0,693.0,625.0,<1H OCEAN
Laguna Niguel,-117.7,33.55,1054.0,12.0,7.1736,262100.0,2459.0,390.0,391.0,<1H OCEAN
Laguna Niguel,-117.7,33.56,703.0,2.0,6.9343,298500.0,2112.0,305.0,261.0,<1H OCEAN
Laguna Niguel,-117.7,33.56,1033.0,3.0,4.1379,183300.0,2443.0,637.0,548.0,<1H OCEAN
Mission Viejo,-117.7,33.57,1512.0,4.0,3.3125,138500.0,3283.0,911.0,782.0,<1H OCEAN
Laguna Niguel,-117.71,33.54,1883.0,7.0,10.4415,453800.0,4907.0,577.0,556.0,<1H OCEAN
Laguna Niguel,-117.71,33.54,962.0,15.0,7.3878,318300.0,2460.0,368.0,320.0,<1H OCEAN
Laguna Hills,-117.71,33.58,1066.0,2.0,4.6336,187500.0,2530.0,562.0,510.0,<1H OCEAN
Mission Viejo,-117.7,33.57,469.0,9.0,3.6196,119900.0,1204.0,355.0,293.0,<1H OCEAN
Laguna Hills,-117.71,33.57,1285.0,4.0,4.045,226000.0,3289.0,753.0,651.0,<1H OCEAN
Laguna Hills,-117.71,33.57,1846.0,6.0,4.877,144300.0,3673.0,881.0,768.0,<1H OCEAN
San Juan Capistrano,-117.68,33.51,959.0,4.0,6.2661,268500.0,2428.0,401.0,386.0,<1H OCEAN
Laguna Niguel,-117.69,33.51,505.0,4.0,4.6607,173000.0,1223.0,275.0,244.0,<1H OCEAN
Laguna Niguel,-117.7,33.5,834.0,4.0,5.5677,245400.0,2351.0,445.0,397.0,<1H OCEAN
Dana Point,-117.71,33.49,617.0,5.0,8.583,397700.0,1680.0,254.0,231.0,<1H OCEAN
Laguna Niguel,-117.7,33.5,2969.0,4.0,8.7591,434700.0,7474.0,1037.0,1007.0,<1H OCEAN
Dana Point,-117.7,33.48,1156.0,10.0,6.3579,336700.0,3458.0,638.0,470.0,<1H OCEAN
Dana Point,-117.7,33.48,6223.0,6.0,6.3088,340300.0,16590.0,2696.0,2357.0,<1H OCEAN
Dana Point,-117.71,33.47,1490.0,14.0,6.5206,368500.0,3894.0,672.0,629.0,<1H OCEAN
Dana Point,-117.74,33.46,1720.0,9.0,4.89,454100.0,6564.0,1316.0,904.0,<1H OCEAN
Dana Point,-117.71,33.47,830.0,17.0,5.5507,345700.0,2681.0,454.0,410.0,<1H OCEAN
Lake Forest,-117.7,33.68,3985.0,29.0,2.8192,162500.0,5650.0,1084.0,1056.0,<1H OCEAN
Tustin Foothills,-117.76,33.71,2025.0,14.0,8.3634,355100.0,4321.0,582.0,578.0,<1H OCEAN
Tustin Foothills,-117.75,33.71,878.0,15.0,3.2841,158300.0,2849.0,537.0,520.0,<1H OCEAN
Irvine,-117.76,33.7,2042.0,12.0,7.9125,344900.0,4025.0,574.0,588.0,<1H OCEAN
Tustin Foothills,-117.77,33.71,1060.0,15.0,7.3141,337100.0,2102.0,295.0,303.0,<1H OCEAN
Irvine,-117.77,33.7,1486.0,3.0,5.5464,207500.0,3636.0,749.0,696.0,<1H OCEAN
Irvine,-117.77,33.7,1315.0,4.0,3.7147,137500.0,2446.0,622.0,560.0,<1H OCEAN
Lake Forest,-117.69,33.65,2356.0,16.0,6.1062,274600.0,5805.0,852.0,795.0,<1H OCEAN
Lake Forest,-117.71,33.65,1587.0,16.0,8.6088,307400.0,3774.0,456.0,430.0,<1H OCEAN
Lake Forest,-117.7,33.65,1249.0,16.0,6.1863,355600.0,3388.0,492.0,463.0,<1H OCEAN
Lake Forest,-117.71,33.64,1293.0,14.0,8.111,308900.0,2945.0,356.0,335.0,<1H OCEAN
Laguna Hills,-117.71,33.63,950.0,16.0,5.8399,220600.0,1565.0,274.0,280.0,<1H OCEAN
Laguna Hills,-117.71,33.63,1357.0,16.0,4.5909,241800.0,2497.0,500.0,456.0,<1H OCEAN
Laguna Hills,-117.71,33.63,945.0,16.0,3.4261,219700.0,1641.0,354.0,318.0,<1H OCEAN
Lake Forest,-117.7,33.63,1525.0,16.0,5.2325,286800.0,4428.0,745.0,682.0,<1H OCEAN
Laguna Hills,-117.72,33.64,380.0,16.0,2.2969,67500.0,1230.0,242.0,246.0,<1H OCEAN
Laguna Hills,-117.7,33.62,1639.0,19.0,5.0686,225600.0,2957.0,492.0,495.0,<1H OCEAN
Lake Forest,-117.7,33.63,1501.0,23.0,5.5584,241700.0,3038.0,473.0,436.0,<1H OCEAN
Laguna Hills,-117.71,33.62,1338.0,22.0,5.8898,242800.0,2520.0,387.0,391.0,<1H OCEAN
