City,Longitude,latitude,Population,median_age,median_income,median_house_value,total_rooms,Bedrooms,Households,ocean_proximity,max_temp,Humidity,Cloudiness,wind_speed,Description,County,Employees,Establishments
Santa Monica,-118.46,33.98,964,19,3.8068,500001,2520,726,663,<1H OCEAN,98.44,70,0,11.5,clear sky,Los Angeles,3847918,219625
Santa Monica,-118.46,33.97,648,19,3.8698,500001,1658,427,378,<1H OCEAN,98.44,70,0,11.5,clear sky,Los Angeles,3847918,219625
Santa Monica,-118.46,33.97,3408,18,6.1726,500001,9430,2473,2003,<1H OCEAN,98.44,70,0,11.5,clear sky,Los Angeles,3847918,219625
Santa Monica,-118.46,33.97,777,19,10,500001,2461,521,447,<1H OCEAN,98.44,70,0,11.5,clear sky,Los Angeles,3847918,219625
Santa Monica,-118.48,33.96,237,16,12.0088,500001,895,181,149,<1H OCEAN,98.44,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.4,34,705,10,5.8083,321800,1526,339,268,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.41,34,381,35,2.8393,272000,684,161,159,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.41,34,3738,30,3.191,271200,3550,934,880,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.41,34,884,18,2.9338,276300,1307,441,456,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.42,34,2355,14,3.1603,287500,3771,1180,978,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.42,33.99,1428,35,3.725,284600,1701,482,494,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.43,33.99,1135,35,4.3281,324000,2243,495,465,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.43,33.98,2927,19,7.5426,351700,8324,1590,1538,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.43,33.99,1260,45,2.6667,320000,1899,461,415,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.43,33.99,1212,43,4.0189,302900,2483,548,493,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.42,33.99,2847,23,4.4228,366900,5548,1245,1229,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.42,33.98,236,3,3.6667,450000,475,155,153,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.43,33.99,1328,42,4.875,301300,2558,558,541,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.44,33.99,782,43,4.3333,303900,1432,308,303,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.41,33.99,3212,39,1.1985,215000,3014,822,777,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.42,33.99,599,38,4.0893,248900,740,171,194,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.42,33.99,1079,35,4.5521,263800,1724,419,394,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.41,34,1026,35,2.7153,265500,1062,305,307,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.41,33.99,632,36,3.6538,276100,1089,234,215,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.4,33.99,1113,39,2.825,276700,1613,380,356,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.41,33.98,1695,33,3.9727,307200,3331,777,735,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Inglewood,-118.39,33.97,374,38,6.2673,357200,993,175,180,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Inglewood,-118.38,33.97,1151,43,7.4897,362600,2715,458,434,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Inglewood,-118.39,33.97,513,44,6.235,361400,1097,186,185,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Inglewood,-118.39,33.97,1146,43,5.1333,345900,2700,510,506,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Inglewood,-118.39,33.97,839,46,6.5778,350800,2198,352,335,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Inglewood,-118.39,33.96,581,45,5.8143,340700,1361,252,263,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Inglewood,-118.39,33.96,662,45,3.625,329400,1436,374,292,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Inglewood,-118.36,33.98,584,40,3.0927,316000,1113,234,231,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Inglewood,-118.37,33.98,131,39,4.3438,331800,303,69,73,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Inglewood,-118.37,33.97,2725,32,3.3889,285700,6699,1781,1544,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
El Segundo,-118.41,33.97,668,37,6.1333,387200,1629,275,266,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.41,33.97,849,44,5.5941,363500,2298,388,360,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.4,33.96,877,44,6.8197,363600,1877,314,320,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.41,33.96,753,44,6.0286,356000,1802,306,282,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.41,33.97,581,43,6.2022,365900,1464,224,232,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.41,33.97,3732,44,4.6176,352300,2789,503,474,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.42,33.97,562,44,4.9375,365200,1462,240,237,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.42,33.96,494,44,5.618,365900,1282,216,209,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.43,33.96,415,38,6.1985,422000,1104,216,163,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.43,33.96,800,13,5.8864,500001,1860,345,355,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.44,33.96,978,33,5.6435,500001,2799,491,447,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.43,33.96,704,20,8.7819,500001,1901,270,254,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.43,33.97,17,16,7.7197,500001,70,7,4,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.42,33.96,1257,24,5.0714,356100,4393,966,579,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.43,33.96,6270,16,5.1064,283200,14891,3984,3595,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
Inglewood,-118.4,33.97,451,35,5.6169,411200,913,161,172,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Culver City,-118.4,33.98,314,39,5.9856,432100,714,118,117,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Culver City,-118.4,33.98,996,36,5.611,456600,2526,452,441,<1H OCEAN,98.53,70,0,11.5,clear sky,Los Angeles,3847918,219625
Inglewood,-118.4,33.97,502,38,7.5953,434800,1089,174,180,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Inglewood,-118.4,33.97,494,37,4.6364,456300,1364,248,242,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Inglewood,-118.4,33.97,1221,44,5.9544,377200,2825,453,461,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
El Segundo,-118.4,33.96,1028,43,5.6732,330700,2416,454,409,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
Inglewood,-118.37,33.97,847,41,5.726,287800,1833,355,348,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Inglewood,-118.38,33.97,813,42,6.019,294500,1859,337,326,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Inglewood,-118.38,33.96,1287,44,4.6923,299000,2395,458,450,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Inglewood,-118.38,33.95,2003,35,3.2708,400000,3259,967,920,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Inglewood,-118.38,33.95,1397,29,2.5833,187500,1821,588,523,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
Inglewood,-118.37,33.95,3591,5,3.111,247600,6955,2062,1566,<1H OCEAN,96.21,73,0,12.66,clear sky,Los Angeles,3847918,219625
El Segundo,-118.4,33.96,497,44,4.1852,303300,1138,228,228,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.41,33.96,310,15,3.9792,266700,412,128,137,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.41,33.96,567,32,4.1471,284400,1044,219,222,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.41,33.94,1086,45,4.7375,289600,2038,394,387,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.45,33.96,1075,24,5.723,500001,3097,791,639,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.45,33.96,1090,36,6.3267,500001,2723,547,519,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
El Segundo,-118.44,33.95,771,37,6.2551,500001,2076,332,327,<1H OCEAN,96.26,77,20,12.66,few clouds,Los Angeles,3847918,219625
Gardena,-118.29,33.9,1203,42,4.4636,162000,1273,309,348,<1H OCEAN,93.74,75,0,12.66,clear sky,Los Angeles,3847918,219625
Gardena,-118.28,33.88,2047,19,2.6618,179700,2758,675,591,<1H OCEAN,93.74,75,0,12.66,clear sky,Los Angeles,3847918,219625
Gardena,-118.29,33.88,1754,32,4.317,232800,2307,493,528,<1H OCEAN,93.74,75,0,12.66,clear sky,Los Angeles,3847918,219625
Gardena,-118.29,33.88,2009,27,2.9063,184100,2082,612,548,<1H OCEAN,93.74,75,0,12.66,clear sky,Los Angeles,3847918,219625
Gardena,-118.29,33.89,1578,35,3.59,200600,2810,614,601,<1H OCEAN,93.74,75,0,12.66,clear sky,Los Angeles,3847918,219625
Gardena,-118.29,33.87,864,32,4.381,238700,1700,340,317,<1H OCEAN,93.74,75,0,12.66,clear sky,Los Angeles,3847918,219625
Gardena,-118.3,33.86,1083,35,5.1727,230200,2016,365,369,<1H OCEAN,93.74,75,0,12.66,clear sky,Los Angeles,3847918,219625
Gardena,-118.3,33.86,853,35,4.9792,251300,1511,274,308,<1H OCEAN,93.74,75,0,12.66,clear sky,Los Angeles,3847918,219625
Carson,-118.29,33.85,1378,10,1.9049,222200,1391,420,377,<1H OCEAN,93.13,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Carson,-118.3,33.85,142,38,2.3942,200000,123,36,40,<1H OCEAN,93.13,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.8,1498,27,5.3106,268300,2790,513,519,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.31,33.8,2048,30,3.125,233300,3096,757,704,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.79,2255,35,3.0057,235300,2793,686,682,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.79,1790,9,2.9154,203300,2782,884,748,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.79,2159,13,3.163,224200,3569,924,880,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.78,1172,35,4.6207,304100,2572,504,519,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Carson,-118.26,33.8,1658,41,3.1779,171100,2004,481,456,<1H OCEAN,93.13,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Carson,-118.25,33.8,1274,36,3.35,163100,1697,394,396,<1H OCEAN,93.13,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Carson,-118.25,33.79,1799,32,2.375,128000,1205,340,370,NEAR OCEAN,93.13,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Carson,-118.24,33.8,788,28,3.6161,131300,636,169,143,NEAR OCEAN,93.13,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Long Beach,-118.23,33.8,165,26,1.3333,187500,239,135,112,NEAR OCEAN,91.83,75,0,12.66,clear sky,Los Angeles,3847918,219625
Lomita,-118.28,33.78,1915,20,3.2011,169100,2233,591,558,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.79,2855,10,2,165400,3708,1016,948,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.79,951,16,3.3427,154200,1867,571,498,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.79,1180,21,2.5,157500,1068,283,274,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.8,1472,8,3.1392,146200,1115,412,396,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Carson,-118.25,33.79,1716,34,2.7143,138100,1349,371,380,NEAR OCEAN,93.13,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Carson,-118.25,33.79,1724,38,2.7308,150400,1730,460,424,NEAR OCEAN,93.13,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Carson,-118.25,33.79,1183,39,1.9208,139800,981,286,298,NEAR OCEAN,93.13,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Long Beach,-118.23,33.78,69,20,2.5588,350000,59,24,23,NEAR OCEAN,91.83,75,0,12.66,clear sky,Los Angeles,3847918,219625
Long Beach,-118.24,33.78,784,24,2.25,152300,574,173,162,NEAR OCEAN,91.83,75,0,12.66,clear sky,Los Angeles,3847918,219625
Lomita,-118.26,33.77,809,36,2.4545,164200,886,253,219,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.27,33.77,2567,26,1.9964,150600,2272,694,595,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.27,33.78,4426,21,2.5262,167300,3354,1174,1110,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.28,33.78,1076,37,3.2115,160100,1212,304,293,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.27,33.77,2115,39,1.5369,141300,1731,485,478,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.27,33.76,32,46,3.125,112500,22,11,7,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.77,2831,18,2.9571,346200,3821,795,769,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.76,4336,18,5.7764,290500,9659,1716,1674,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.28,33.77,374,47,2.9063,146900,307,69,65,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.28,33.75,1384,41,2.45,186800,1305,381,369,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.28,33.75,429,18,1.8393,187500,393,189,188,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.28,33.74,1939,40,1.5394,200000,1751,512,503,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.28,33.75,1916,21,1.2276,208300,2442,719,646,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.28,33.74,486,16,0.7591,350000,855,271,250,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.75,1291,19,4.2308,416100,2356,440,418,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.76,2678,6,5.1269,285200,6097,1270,1226,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.75,481,42,5.6611,265600,967,175,163,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.75,1098,48,4.625,273400,1958,386,380,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.74,1163,47,4.4671,270800,2223,410,413,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.31,33.74,1111,36,4.5074,350000,2464,472,457,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.31,33.74,2260,22,4.3472,351200,5042,974,935,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.75,1359,27,2.5795,192400,1650,443,386,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.75,1454,23,3.5056,203100,1957,517,526,<1H OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.75,766,37,2.7031,218900,1319,292,285,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.74,1368,29,2.1473,195300,1503,411,390,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.74,1018,52,2.2188,306700,1438,472,399,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.74,905,41,2.75,238300,1382,361,344,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.74,1311,30,2.0329,225800,2074,533,531,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.73,1151,43,2.5759,225000,1854,519,486,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.73,1699,21,2.1382,242300,2492,711,672,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.73,1669,30,3.3616,268500,2835,711,652,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.74,1584,23,2.9386,260500,3075,860,806,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.31,33.73,799,36,5.0874,368500,1725,295,306,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.31,33.73,656,52,5.249,351900,1665,280,282,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.74,1184,20,3.9167,285200,2625,673,606,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.73,1130,47,4.194,293900,2852,603,560,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.31,33.73,957,52,4.2059,350000,2025,361,363,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.28,33.74,2090,44,1.8584,248100,1853,556,539,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.28,33.73,2178,39,2.0469,234500,2602,802,737,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.28,33.73,1767,52,2.1935,243200,2085,588,516,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.28,33.73,1550,45,1.9167,227200,2137,559,529,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.72,1253,25,3.1932,257500,2469,584,535,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.72,1459,28,3.4474,253400,2647,658,595,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.72,1388,28,3.3397,267800,2510,583,554,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.3,33.73,1304,40,3.5694,276400,2582,606,588,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.31,33.73,692,52,4.1812,321500,1642,287,288,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.31,33.72,1372,26,4.1451,326700,2711,508,459,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Rancho Palos Verdes,-118.33,33.69,1171,41,4.7216,311900,2168,357,374,NEAR OCEAN,87.42,82,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.31,33.73,986,33,5.4533,409800,2265,366,388,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.32,33.73,407,25,7.6886,500001,1099,168,159,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Rancho Palos Verdes,-118.33,33.72,2297,25,6.4246,446700,6191,1081,1023,NEAR OCEAN,87.42,82,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.71,1815,36,3.7596,300000,3135,746,697,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Rancho Palos Verdes,-118.31,33.67,611,42,5.3074,401900,1297,246,242,NEAR OCEAN,87.42,82,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.71,780,40,3.1071,464300,1644,471,416,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.71,902,40,4.25,332800,1933,475,412,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.71,1316,31,4.5606,303800,2809,666,633,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.72,1103,39,3.274,254300,2651,590,508,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.29,33.72,801,21,3.5109,225000,1568,452,422,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Lomita,-118.28,33.68,1624,8,3.7282,287500,2842,522,510,NEAR OCEAN,91.54,77,40,12.66,scattered clouds,Los Angeles,3847918,219625
Burbank,-118.26,34.24,816,35,6.1873,312100,1535,283,287,<1H OCEAN,98.26,56,0,8.05,clear sky,Los Angeles,3847918,219625
Burbank,-118.26,34.24,788,35,6.6277,344400,1666,280,273,<1H OCEAN,98.26,56,0,8.05,clear sky,Los Angeles,3847918,219625
Burbank,-118.26,34.24,1226,35,5.7083,329500,2485,418,406,<1H OCEAN,98.26,56,0,8.05,clear sky,Los Angeles,3847918,219625
Burbank,-118.26,34.24,555,42,4.4821,271900,890,179,200,<1H OCEAN,98.26,56,0,8.05,clear sky,Los Angeles,3847918,219625
Burbank,-118.26,34.23,836,43,4.5759,209200,1428,325,302,<1H OCEAN,98.26,56,0,8.05,clear sky,Los Angeles,3847918,219625
Burbank,-118.26,34.23,518,38,7.5582,263700,1107,194,195,<1H OCEAN,98.26,56,0,8.05,clear sky,Los Angeles,3847918,219625
Burbank,-118.26,34.23,838,33,5.4306,326600,1805,303,301,<1H OCEAN,98.26,56,0,8.05,clear sky,Los Angeles,3847918,219625
Burbank,-118.27,34.22,3141,34,7.2812,462200,8206,1186,1150,<1H OCEAN,98.26,56,0,8.05,clear sky,Los Angeles,3847918,219625
Glendale,-118.23,34.18,757,47,3.6875,422000,1853,345,310,<1H OCEAN,95.52,50,75,6.91,broken clouds,Los Angeles,3847918,219625
Glendale,-118.23,34.18,768,43,6.207,457400,1708,280,276,<1H OCEAN,95.52,50,75,6.91,broken clouds,Los Angeles,3847918,219625
Glendale,-118.26,34.18,5459,32,8.1657,500001,14556,2077,2017,<1H OCEAN,95.52,50,75,6.91,broken clouds,Los Angeles,3847918,219625
Glendale,-118.23,34.17,2099,37,3.5781,366700,4524,1005,937,<1H OCEAN,95.52,50,75,6.91,broken clouds,Los Angeles,3847918,219625
Glendale,-118.23,34.16,1359,31,5.1718,429100,3105,582,547,<1H OCEAN,95.52,50,75,6.91,broken clouds,Los Angeles,3847918,219625
Glendale,-118.23,34.15,1332,26,3.1004,257100,1649,522,483,<1H OCEAN,95.52,50,75,6.91,broken clouds,Los Angeles,3847918,219625
Glendale,-118.23,34.15,998,40,5.3369,370400,2124,370,372,<1H OCEAN,95.52,50,75,6.91,broken clouds,Los Angeles,3847918,219625
